Fecha,Cierre
18/10/2024,10.49
21/10/2024,10.38
22/10/2024,10.3
23/10/2024,10.19
24/10/2024,10.29
25/10/2024,10.51
28/10/2024,10.48
29/10/2024,10.7
30/10/2024,10.45
31/10/2024,10.38
01/11/2024,10.54
04/11/2024,10.5
05/11/2024,10.64
06/11/2024,10.6
07/11/2024,10.48
08/11/2024,10.51
11/11/2024,10.6
12/11/2024,10.54
13/11/2024,10.38
14/11/2024,10.48
15/11/2024,10.5
19/11/2024,10.59
20/11/2024,10.6
21/11/2024,10.59
22/11/2024,10.47
25/11/2024,10.49
26/11/2024,10.43
27/11/2024,10.3
28/11/2024,10.17
29/11/2024,10.16
02/12/2024,10.28
03/12/2024,10.38
04/12/2024,10.54
05/12/2024,10.6
06/12/2024,10.69
09/12/2024,10.84
10/12/2024,10.79
11/12/2024,10.99
13/12/2024,11
16/12/2024,11.08
17/12/2024,11.28
18/12/2024,11.1
19/12/2024,10.98
20/12/2024,10.84
23/12/2024,10.9
24/12/2024,10.66
26/12/2024,10.69
27/12/2024,10.61
30/12/2024,10.67
31/12/2024,10.84
02/01/2025,10.89
03/01/2025,10.93
06/01/2025,11
07/01/2025,11
08/01/2025,10.88
09/01/2025,10.82
10/01/2025,10.82
13/01/2025,10.65
14/01/2025,10.64
15/01/2025,10.68
16/01/2025,10.46
17/01/2025,10.31
20/01/2025,10.35
21/01/2025,10.32
22/01/2025,10.45
23/01/2025,10.41
24/01/2025,10.47
27/01/2025,10.63
28/01/2025,10.65
29/01/2025,10.68
30/01/2025,10.67
31/01/2025,10.62
04/02/2025,10.75
05/02/2025,10.68
06/02/2025,10.6
07/02/2025,10.84
10/02/2025,10.75
11/02/2025,10.69
12/02/2025,10.72
13/02/2025,10.66
14/02/2025,10.74
17/02/2025,10.73
18/02/2025,10.7
19/02/2025,10.69
20/02/2025,10.82
21/02/2025,11
24/02/2025,11.28
25/02/2025,10.93
26/02/2025,11.02
27/02/2025,11.07
28/02/2025,11.18
03/03/2025,11.16
04/03/2025,11
05/03/2025,10.98
06/03/2025,11.09
07/03/2025,11.16
10/03/2025,11.05
11/03/2025,11
12/03/2025,11
13/03/2025,11.28
14/03/2025,11.49
18/03/2025,11.9
19/03/2025,12.13
20/03/2025,12.09
21/03/2025,11.85
24/03/2025,11.83
25/03/2025,11.93
26/03/2025,11.97
27/03/2025,11.85
28/03/2025,11.93
31/03/2025,11.76
01/04/2025,11.9
02/04/2025,12.03
03/04/2025,12.23
04/04/2025,11.87
07/04/2025,12.11
08/04/2025,11.91
09/04/2025,11.95
10/04/2025,11.99
11/04/2025,11.93
14/04/2025,11.92
15/04/2025,11.94
16/04/2025,12
21/04/2025,11.95
22/04/2025,11.74
23/04/2025,11.65
24/04/2025,12.1
25/04/2025,12.19
28/04/2025,12.24
29/04/2025,11.97
30/04/2025,12.05
02/05/2025,12.3
05/05/2025,12.39
06/05/2025,12.18
07/05/2025,12.3
08/05/2025,12.7
09/05/2025,12.69
12/05/2025,12.59
13/05/2025,12.69
14/05/2025,12.66
15/05/2025,12.59
16/05/2025,12.81
19/05/2025,12.9
20/05/2025,12.96
